 ;spi/dat   21-JAN-2014 AT 14:41:40   tflm4_doc.dat
   26 6  1.785714E-02  0.578623      5.353009E-03  1.307341E-03  6.660350E-03  8.782481E-03 
   27 6  1.857143E-02  0.638608      5.336025E-03  1.391804E-03  6.727829E-03  8.268449E-03 
   28 6  1.928571E-02  0.698713      5.319094E-03  1.466830E-03  6.785924E-03  7.666930E-03 
   29 6  2.000000E-02  0.757645      5.302217E-03  1.529926E-03  6.832143E-03  6.978370E-03 
   30 6  2.071428E-02  0.813932      5.285394E-03  1.578709E-03  6.864103E-03  6.378892E-03 
   31 6  2.142857E-02  0.865943      5.268624E-03  1.611014E-03  6.879637E-03  5.764592E-03 
   32 6  2.214286E-02  0.911930      5.251907E-03  1.625000E-03  6.876908E-03  5.303545E-03 
   33 6  2.285714E-02  0.950074      5.235244E-03  1.619266E-03  6.854509E-03  4.910144E-03 
   34 6  2.357143E-02  0.978554      5.218633E-03  1.592944E-03  6.811576E-03  4.749198E-03 
   35 6  2.428572E-02  0.995625      5.202075E-03  1.545798E-03  6.747872E-03  4.771806E-03 
   36 6  2.500000E-02  0.999711      5.185569E-03  1.478287E-03  6.663856E-03  4.945110E-03 
   37 6  2.571429E-02  0.989509      5.169116E-03  1.391611E-03  6.560727E-03  5.198251E-03 
   38 6  2.642857E-02  0.964104      5.152715E-03  1.287721E-03  6.440436E-03  5.519306E-03 
   39 6  2.714286E-02  0.923076      5.136366E-03  1.169289E-03  6.305655E-03  5.790988E-03 
   40 6  2.785714E-02  0.866615      5.120069E-03  1.039641E-03  6.159709E-03  5.973172E-03 
   41 6  2.857143E-02  0.795612      5.103824E-03  9.026463E-04  6.006470E-03  6.076809E-03 
   42 6  2.928571E-02  0.711737      5.087630E-03  7.625716E-04  5.850201E-03  6.058884E-03 
   43 6  3.000000E-02  0.617470      5.071487E-03  6.238908E-04  5.695378E-03  5.889496E-03 
   44 6  3.071429E-02  0.516106      5.055396E-03  4.910768E-04  5.546473E-03  5.576647E-03 
   45 6  3.142857E-02  0.411696      5.039356E-03  3.683761E-04  5.407732E-03  5.242495E-03 
   46 6  3.214286E-02  0.308928      5.023366E-03  2.595752E-04  5.282941E-03  4.922098E-03 
   47 6  3.285714E-02  0.212949      5.007428E-03  1.677870E-04  5.175215E-03  4.674776E-03 
   48 6  3.357143E-02  0.129111      4.991540E-03  9.525979E-05  5.086800E-03  4.513962E-03 
   49 6  3.428571E-02  6.266779E-02  4.975703E-03  4.323538E-05  5.018938E-03  4.515757E-03 
   50 6  3.500000E-02  1.841039E-02  4.959915E-03  1.186024E-05  4.971776E-03  4.671774E-03 
   51 6  3.571429E-02  2.813517E-04  4.944178E-03  1.690060E-07  4.944347E-03  4.893007E-03 
   52 6  3.642857E-02  1.097691E-02  4.928491E-03  6.139613E-06  4.934630E-03  5.109878E-03 
   53 6  3.714286E-02  5.157928E-02  4.912853E-03  2.682444E-05  4.939678E-03  5.241954E-03 
   54 6  3.785714E-02  0.121252      4.897265E-03  5.854977E-05  4.955815E-03  5.246285E-03 
   55 6  3.857143E-02  0.217041      4.881727E-03  9.717308E-05  4.978900E-03  5.137533E-03 
   56 6  3.928572E-02  0.333819      4.866238E-03  1.383783E-04  5.004616E-03  4.909467E-03 
   57 6  4.000000E-02  0.464402      4.850798E-03  1.779883E-04  5.028786E-03  4.666555E-03 
   58 6  4.071429E-02  0.599880      4.835407E-03  2.122693E-04  5.047676E-03  4.471748E-03 
   59 6  4.142857E-02  0.730132      4.820065E-03  2.381973E-04  5.058262E-03  4.379860E-03 
   60 6  4.214286E-02  0.844565      4.804771E-03  2.536690E-04  5.058440E-03  4.438426E-03 
   61 6  4.285714E-02  0.932987      4.789526E-03  2.576291E-04  5.047155E-03  4.574930E-03 
   62 6  4.357143E-02  0.986595      4.774330E-03  2.501092E-04  5.024439E-03  4.728640E-03 
   63 6  4.428571E-02  0.998965      4.759181E-03  2.321659E-04  4.991347E-03  4.842227E-03 
   64 6  4.500000E-02  0.966955      4.744081E-03  2.057305E-04  4.949811E-03  4.826624E-03 
   65 6  4.571429E-02  0.891397      4.729029E-03  1.733779E-04  4.902407E-03  4.693964E-03 
   66 6  4.642857E-02  0.777464      4.714024E-03  1.380445E-04  4.852068E-03  4.516945E-03 
   67 6  4.714286E-02  0.634618      4.699067E-03  1.027198E-04  4.801787E-03  4.340941E-03 
   68 6  4.785714E-02  0.476063      4.684157E-03  7.014485E-05  4.754302E-03  4.271190E-03 
   69 6  4.857143E-02  0.317706      4.669295E-03  4.255314E-05  4.711848E-03  4.295684E-03 
   70 6  4.928571E-02  0.176632      4.654480E-03  2.147517E-05  4.675955E-03  4.431967E-03 
   71 6  5.000000E-02  6.924981E-02  4.639712E-03  7.631939E-06  4.647343E-03  4.561467E-03 
   72 6  5.071428E-02  9.269434E-03  4.624991E-03  9.247069E-07  4.625916E-03  4.586098E-03 
   73 6  5.142857E-02  5.740857E-03  4.610316E-03  5.176641E-07  4.610834E-03  4.529639E-03 
   74 6  5.214286E-02  6.145501E-02  4.595688E-03  5.001906E-06  4.600690E-03  4.373424E-03 
   75 6  5.285714E-02  0.171956      4.581106E-03  1.261507E-05  4.593722E-03  4.238891E-03 
   76 6  5.357143E-02  0.325425      4.566571E-03  2.148828E-05  4.588060E-03  4.164779E-03 
   77 6  5.428571E-02  0.503550      4.552082E-03  2.988547E-05  4.581967E-03  4.223459E-03 
   78 6  5.500000E-02  0.683447      4.537639E-03  3.640612E-05  4.574045E-03  4.325643E-03 
   79 6  5.571429E-02  0.840470      4.523241E-03  4.012641E-05  4.563368E-03  4.395444E-03 
   80 6  5.642857E-02  0.951612      4.508890E-03  4.066239E-05  4.549552E-03  4.388838E-03 
   81 6  5.714286E-02  0.999083      4.494584E-03  3.815444E-05  4.532738E-03  4.290601E-03 
   82 6  5.785714E-02  0.973472      4.480323E-03  3.317907E-05  4.513502E-03  4.164767E-03 
   83 6  5.857143E-02  0.875970      4.466107E-03  2.660810E-05  4.492715E-03  4.096576E-03 
   84 6  5.928572E-02  0.719102      4.451937E-03  1.943953E-05  4.471376E-03  4.133402E-03 
   85 6  6.000000E-02  0.525690      4.437811E-03  1.262937E-05  4.450440E-03  4.188200E-03 
   86 6  6.071429E-02  0.325925      4.423731E-03  6.948817E-06  4.430680E-03  4.253718E-03 
   87 6  6.142857E-02  0.152867      4.409695E-03  2.888256E-06  4.412583E-03  4.239371E-03 
   88 6  6.214286E-02  3.693824E-02  4.395703E-03  6.176095E-07  4.396321E-03  4.167441E-03 
   89 6  6.285714E-02  2.994799E-04  4.381756E-03  4.424939E-09  4.381761E-03  4.057010E-03 
   90 6  6.357143E-02  5.215492E-02  4.367854E-03  6.800211E-07  4.368533E-03  4.027422E-03 
   91 6  6.428572E-02  0.186001      4.353995E-03  2.137061E-06  4.356132E-03  4.084141E-03 
   92 6  6.500000E-02  0.379606      4.340180E-03  3.837919E-06  4.344018E-03  4.155093E-03 
   93 6  6.571428E-02  0.598072      4.326409E-03  5.313274E-06  4.331722E-03  4.148293E-03 
   94 6  6.642857E-02  0.799729      4.312682E-03  6.234259E-06  4.318916E-03  4.090239E-03 
   95 6  6.714286E-02  0.944009      4.298999E-03  6.448180E-06  4.305447E-03  4.016345E-03 
   96 6  6.785715E-02  0.999870      4.285358E-03  5.975989E-06  4.291334E-03  3.971636E-03 
   97 6  6.857143E-02  0.953013      4.271762E-03  4.976884E-06  4.276739E-03  3.986075E-03 
   98 6  6.928571E-02  0.810183      4.258208E-03  3.691646E-06  4.261899E-03  4.044064E-03 
   99 6  7.000000E-02  0.599253      4.244696E-03  2.379094E-06  4.247075E-03  4.055228E-03 
  100 6  7.071429E-02  0.364544      4.231228E-03  1.259222E-06  4.232488E-03  3.982167E-03 
  101 6  7.142857E-02  0.157972      4.217803E-03  4.741012E-07  4.218278E-03  3.930451E-03 
  102 6  7.214285E-02  2.758708E-02  4.204421E-03  7.183217E-08  4.204493E-03  3.910206E-03 
  103 6  7.285714E-02  5.980216E-03  4.191081E-03  1.349086E-08  4.191095E-03  3.930686E-03 
  104 6  7.357143E-02  0.101402      4.177783E-03  1.979099E-07  4.177981E-03  3.951488E-03 
  105 6  7.428572E-02  0.294068      4.164528E-03  4.958486E-07  4.165024E-03  3.936292E-03 
  106 6  7.500000E-02  0.539173      4.151314E-03  7.843281E-07  4.152098E-03  3.893153E-03 
  107 6  7.571428E-02  0.776574      4.138142E-03  9.732137E-07  4.139116E-03  3.872085E-03 
  108 6  7.642857E-02  0.945296      4.125013E-03  1.019141E-06  4.126032E-03  3.867857E-03 
  109 6  7.714286E-02  0.999491      4.111924E-03  9.257049E-07  4.112850E-03  3.898636E-03 
  110 6  7.785714E-02  0.921698      4.098878E-03  7.323117E-07  4.099610E-03  3.886237E-03 
  111 6  7.857143E-02  0.729429      4.085872E-03  4.964671E-07  4.086369E-03  3.852963E-03 
  112 6  7.928571E-02  0.472544      4.072909E-03  2.751293E-07  4.073184E-03  3.824586E-03 
  113 6  8.000000E-02  0.221245      4.059986E-03  1.100374E-07  4.060096E-03  3.811822E-03 
  114 6  8.071429E-02  4.723884E-02  4.047104E-03  2.004129E-08  4.047124E-03  3.828180E-03 
  115 6  8.142857E-02  2.903574E-03  4.034263E-03  1.049311E-09  4.034264E-03  3.818889E-03 
  116 6  8.214286E-02  0.104580      4.021463E-03  3.214791E-08  4.021495E-03  3.784853E-03 
  117 6  8.285714E-02  0.325450      4.008703E-03  8.497778E-08  4.008788E-03  3.771073E-03 
  118 6  8.357143E-02  0.601171      3.995984E-03  1.331448E-07  3.996117E-03  3.780430E-03 
  119 6  8.428571E-02  0.847668      3.983305E-03  1.590167E-07  3.983464E-03  3.755162E-03 
  120 6  8.500000E-02  0.986606      3.970667E-03  1.565442E-07  3.970823E-03  3.752332E-03 
  121 6  8.571429E-02  0.970923      3.958068E-03  1.301191E-07  3.958198E-03  3.721778E-03 
  122 6  8.642857E-02  0.802038      3.945510E-03  9.065695E-08  3.945601E-03  3.706900E-03 
  123 6  8.714285E-02  0.532149      3.932991E-03  5.066127E-08  3.933042E-03  3.712159E-03 
  124 6  8.785714E-02  0.249528      3.920512E-03  1.997949E-08  3.920532E-03  3.700851E-03 
  125 6  8.857143E-02  5.027555E-02  3.908073E-03  3.380875E-09  3.908076E-03  3.689800E-03 
  126 6  8.928572E-02  5.341206E-03  3.895673E-03  3.012358E-10  3.895673E-03  3.671717E-03 
  127 6  9.000000E-02  0.134041      3.883312E-03  6.331204E-09  3.883319E-03  3.663235E-03 
  128 6  9.071428E-02  0.394309      3.870991E-03  1.557588E-08  3.871007E-03  3.658741E-03 
  129 6  9.142857E-02  0.694673      3.858709E-03  2.291659E-08  3.858732E-03  3.647730E-03 
  130 6  9.214286E-02  0.925428      3.846466E-03  2.545961E-08  3.846491E-03  3.636296E-03 
  131 6  9.285714E-02  0.998801      3.834262E-03  2.288307E-08  3.834284E-03  3.613864E-03 
  132 6  9.357143E-02  0.883544      3.822095E-03  1.683354E-08  3.822112E-03  3.607659E-03 
  133 6  9.428571E-02  0.619964      3.809969E-03  9.808762E-09  3.809978E-03  3.605701E-03 
  134 6  9.500000E-02  0.307836      3.797880E-03  4.038795E-09  3.797884E-03  3.589020E-03 
  135 6  9.571429E-02  6.980664E-02  3.785830E-03  7.584027E-10  3.785830E-03  3.584263E-03 
  136 6  9.642857E-02  3.107102E-03  3.773818E-03  2.791366E-11  3.773818E-03  3.582062E-03 
  137 6  9.714286E-02  0.138484      3.761844E-03  1.027315E-09  3.761845E-03  3.561237E-03 
  138 6  9.785714E-02  0.424124      3.749908E-03  2.594356E-09  3.749911E-03  3.537213E-03 
  139 6  9.857143E-02  0.743333      3.738010E-03  3.744005E-09  3.738014E-03  3.553826E-03 
  140 6  9.928571E-02  0.961084      3.726150E-03  3.980308E-09  3.726154E-03  3.542720E-03 
  141 6  0.100000      0.981484      3.714327E-03  3.337554E-09  3.714330E-03  3.526565E-03 
  142 6  0.100714      0.791698      3.702542E-03  2.207394E-09  3.702544E-03  3.513962E-03 
  143 6  0.101429      0.471639      3.690794E-03  1.076695E-09  3.690796E-03  3.500959E-03 
  144 6  0.102143      0.162420      3.679084E-03  3.031590E-10  3.679084E-03  3.506059E-03 
  145 6  0.102857      4.921716E-03  3.667411E-03  7.500348E-12  3.667411E-03  3.485395E-03 
  146 6  0.103571      7.466172E-02  3.655774E-03  9.276491E-11  3.655774E-03  3.480792E-03 
  147 6  0.104286      0.343399      3.644175E-03  3.473690E-10  3.644175E-03  3.472375E-03 
  148 6  0.105000      0.687727      3.632613E-03  5.655914E-10  3.632613E-03  3.458865E-03 
  149 6  0.105714      0.944032      3.621087E-03  6.303081E-10  3.621087E-03  3.456585E-03 
  150 6  0.106429      0.986223      3.609597E-03  5.338351E-10  3.609598E-03  3.445352E-03 
  151 6  0.107143      0.789610      3.598145E-03  3.460166E-10  3.598145E-03  3.423660E-03 
  152 6  0.107857      0.447735      3.586728E-03  1.586151E-10  3.586728E-03  3.420126E-03 
  153 6  0.108571      0.130376      3.575348E-03  3.728593E-11  3.575348E-03  3.413500E-03 
  154 6  0.109286      1.173419E-05  3.564004E-03  2.705286E-15  3.564004E-03  3.413586E-03 
  155 6  0.110000      0.127376      3.552696E-03  2.363980E-11  3.552696E-03  3.398831E-03 
  156 6  0.110714      0.450379      3.541423E-03  6.719211E-11  3.541423E-03  3.378432E-03 
  157 6  0.111429      0.801331      3.530187E-03  9.596723E-11  3.530187E-03  3.384122E-03 
  158 6  0.112143      0.992538      3.518986E-03  9.528298E-11  3.518986E-03  3.372067E-03 
  159 6  0.112857      0.917472      3.507821E-03  7.050240E-11  3.507821E-03  3.373862E-03 
  160 6  0.113571      0.612791      3.496691E-03  3.764013E-11  3.496691E-03  3.359511E-03 
  161 6  0.114286      0.243924      3.485596E-03  1.195940E-11  3.485596E-03  3.349474E-03 
  162 6  0.115000      1.720938E-02  3.474537E-03  6.725455E-13  3.474537E-03  3.346809E-03 
  163 6  0.115714      6.401776E-02  3.463513E-03  1.991329E-12  3.463513E-03  3.324105E-03 
  164 6  0.116429      0.361947      3.452523E-03  8.948790E-12  3.452523E-03  3.311373E-03 
  165 6  0.117143      0.741669      3.441569E-03  1.455420E-11  3.441569E-03  3.315145E-03 
  166 6  0.117857      0.980886      3.430649E-03  1.525613E-11  3.430649E-03  3.314332E-03 
  167 6  0.118571      0.934828      3.419764E-03  1.150775E-11  3.419764E-03  3.297299E-03 
  168 6  0.119286      0.626645      3.408914E-03  6.096754E-12  3.408914E-03  3.290414E-03 
  169 6  0.120000      0.239901      3.398098E-03  1.842121E-12  3.398098E-03  3.294778E-03 
  170 6  0.120714      1.159891E-02  3.387315E-03  7.019283E-14  3.387315E-03  3.285388E-03 
  171 6  0.121429      8.643500E-02  3.376568E-03  4.116652E-13  3.376568E-03  3.273248E-03 
  172 6  0.122143      0.422013      3.365854E-03  1.579593E-12  3.365854E-03  3.276933E-03 
  173 6  0.122857      0.808723      3.355175E-03  2.375578E-12  3.355175E-03  3.252761E-03 
  174 6  0.123571      0.998461      3.344530E-03  2.298476E-12  3.344530E-03  3.241793E-03 
  175 6  0.124286      0.864790      3.333918E-03  1.557907E-12  3.333918E-03  3.250035E-03 
  176 6  0.125000      0.490706      3.323340E-03  6.908160E-13  3.323340E-03  3.241245E-03 
  177 6  0.125714      0.121202      3.312795E-03  1.331518E-13  3.312795E-03  3.226162E-03 
  178 6  0.126429      4.521296E-03  3.302284E-03  3.870628E-15  3.302284E-03  3.217420E-03 
  179 6  0.127143      0.223588      3.291806E-03  1.489485E-13  3.291806E-03  3.207162E-03 
  180 6  0.127857      0.633109      3.281362E-03  3.277343E-13  3.281362E-03  3.199092E-03 
  181 6  0.128571      0.952078      3.270950E-03  3.824335E-13  3.270950E-03  3.199755E-03 
  182 6  0.129286      0.955883      3.260572E-03  2.975210E-13  3.260572E-03  3.196372E-03 
  183 6  0.130000      0.637302      3.250227E-03  1.534875E-13  3.250227E-03  3.184327E-03 
  184 6  0.130714      0.219367      3.239914E-03  4.082247E-14  3.239914E-03  3.180159E-03 
  185 6  0.131429      2.305058E-03  3.229634E-03  3.309748E-16  3.229634E-03  3.168370E-03 
  186 6  0.132143      0.147180      3.219387E-03  1.628305E-14  3.219387E-03  3.162067E-03 
  187 6  0.132857      0.552375      3.209172E-03  4.701973E-14  3.209172E-03  3.164201E-03 
  188 6  0.133571      0.920170      3.198990E-03  6.018090E-14  3.198990E-03  3.159093E-03 
  189 6  0.134286      0.973857      3.188840E-03  4.886726E-14  3.188840E-03  3.141198E-03 
  190 6  0.135000      0.668438      3.178722E-03  2.569817E-14  3.178722E-03  3.135264E-03 
  191 6  0.135714      0.232916      3.168636E-03  6.850832E-15  3.168636E-03  3.126688E-03 
  192 6  0.136429      2.276122E-03  3.158583E-03  5.114847E-17  3.158583E-03  3.123420E-03 
  193 6  0.137143      0.159285      3.148561E-03  2.730793E-15  3.148561E-03  3.126383E-03 
  194 6  0.137857      0.585343      3.138571E-03  7.645207E-15  3.138571E-03  3.111442E-03 
  195 6  0.138571      0.945033      3.128613E-03  9.390167E-15  3.128613E-03  3.112326E-03 
  196 6  0.139286      0.948613      3.118686E-03  7.160635E-15  3.118686E-03  3.109683E-03 
  197 6  0.140000      0.588564      3.108791E-03  3.370383E-15  3.108791E-03  3.089059E-03 
  198 6  0.140714      0.154811      3.098927E-03  6.715743E-16  3.098927E-03  3.079199E-03 
  199 6  0.141429      4.615967E-03  3.089094E-03  1.514783E-17  3.089094E-03  3.080794E-03 
  200 6  0.142143      0.266753      3.079293E-03  6.612690E-16  3.079293E-03  3.079607E-03 
  201 6  0.142857      0.725939      3.069523E-03  1.357493E-15  3.069523E-03  3.077807E-03 
  202 6  0.143571      0.994892      3.059784E-03  1.401419E-15  3.059784E-03  3.072396E-03 
  203 6  0.144286      0.840923      3.050075E-03  8.910227E-16  3.050075E-03  3.052851E-03 
  204 6  0.145000      0.391861      3.040398E-03  3.118825E-16  3.040398E-03  3.044904E-03 
  205 6  0.145714      3.563412E-02  3.030751E-03  2.127336E-17  3.030751E-03  3.044036E-03 
  206 6  0.146429      8.672611E-02  3.021135E-03  3.878101E-17  3.021135E-03  3.041603E-03 
  207 6  0.147143      0.504711      3.011549E-03  1.688099E-16  3.011549E-03  3.035646E-03 
  208 6  0.147857      0.919783      3.001994E-03  2.297790E-16  3.001994E-03  3.027240E-03 
  209 6  0.148571      0.957065      2.992469E-03  1.783302E-16  2.992469E-03  3.020155E-03 
  210 6  0.149286      0.578142      2.982974E-03  8.023484E-17  2.982974E-03  3.023589E-03 
  211 6  0.150000      0.126277      2.973509E-03  1.303418E-17  2.973509E-03  3.013640E-03 
  212 6  0.150714      1.936547E-02  2.964075E-03  1.484575E-18  2.964075E-03  3.011508E-03 
  213 6  0.151429      0.361307      2.954670E-03  2.054264E-17  2.954670E-03  3.003659E-03 
  214 6  0.152143      0.834958      2.945295E-03  3.515878E-17  2.945295E-03  2.998709E-03 
  215 6  0.152857      0.991635      2.935950E-03  3.088132E-17  2.935950E-03  3.004732E-03 
  216 6  0.153571      0.677567      2.926635E-03  1.558324E-17  2.926635E-03  3.005095E-03 
  217 6  0.154286      0.191010      2.917349E-03  3.239738E-18  2.917349E-03  2.994295E-03 
  218 6  0.155000      4.173030E-03  2.908093E-03  5.212451E-20  2.908093E-03  2.980260E-03 
  219 6  0.155714      0.303947      2.898866E-03  2.791945E-18  2.898866E-03  2.972969E-03 
  220 6  0.156429      0.798740      2.889668E-03  5.387931E-18  2.889668E-03  2.978784E-03 
  221 6  0.157143      0.996553      2.880499E-03  4.929585E-18  2.880499E-03  2.974421E-03 
  222 6  0.157857      0.695020      2.871360E-03  2.517597E-18  2.871360E-03  2.964430E-03 
  223 6  0.158571      0.194793      2.862250E-03  5.159775E-19  2.862250E-03  2.969678E-03 
  224 6  0.159286      5.447305E-03  2.853168E-03  1.053642E-20  2.853168E-03  2.965692E-03 
  225 6  0.160000      0.325545      2.844115E-03  4.591549E-19  2.844115E-03  2.953455E-03 
  226 6  0.160714      0.827767      2.835091E-03  8.501222E-19  2.835091E-03  2.954796E-03 
  227 6  0.161429      0.987941      2.826096E-03  7.377624E-19  2.826096E-03  2.950052E-03 
  228 6  0.162143      0.633411      2.817129E-03  3.434546E-19  2.817129E-03  2.945099E-03 
  229 6  0.162857      0.136071      2.808190E-03  5.349698E-20  2.808190E-03  2.933355E-03 
  230 6  0.163571      2.769033E-02  2.799280E-03  7.882513E-21  2.799280E-03  2.934844E-03 
  231 6  0.164286      0.429335      2.790398E-03  8.836692E-20  2.790398E-03  2.930287E-03 
  232 6  0.165000      0.908868      2.781545E-03  1.350628E-19  2.781545E-03  2.925944E-03 
  233 6  0.165714      0.941029      2.772719E-03  1.008251E-19  2.772719E-03  2.921612E-03 
  234 6  0.166429      0.485802      2.763922E-03  3.747499E-20  2.763922E-03  2.915755E-03 
  235 6  0.167143      4.533917E-02  2.755152E-03  2.514536E-21  2.755152E-03  2.917370E-03 
  236 6  0.167857      0.113982      2.746410E-03  4.538450E-21  2.746410E-03  2.905794E-03 
  237 6  0.168571      0.619112      2.737696E-03  1.767319E-20  2.737696E-03  2.912543E-03 
  238 6  0.169286      0.989727      2.729010E-03  2.022658E-20  2.729010E-03  2.909394E-03 
  239 6  0.170000      0.799390      2.720351E-03  1.167914E-20  2.720351E-03  2.898724E-03 
  240 6  0.170714      0.262692      2.711720E-03  2.739885E-21  2.711720E-03  2.897334E-03 
  241 6  0.171429      1.052338E-03  2.703116E-03  7.824560E-24  2.703116E-03  2.901607E-03 
  242 6  0.172143      0.323820      2.694539E-03  1.714006E-21  2.694539E-03  2.890005E-03 
  243 6  0.172857      0.855287      2.685990E-03  3.218221E-21  2.685990E-03  2.889513E-03 
  244 6  0.173571      0.965323      2.677467E-03  2.578438E-21  2.677467E-03  2.893846E-03 
  245 6  0.174286      0.518218      2.668972E-03  9.812109E-22  2.668972E-03  2.894162E-03 
  246 6  0.175000      4.823795E-02  2.660504E-03  6.465286E-23  2.660504E-03  2.890830E-03 
  247 6  0.175714      0.126131      2.652062E-03  1.194977E-22  2.652062E-03  2.879325E-03 
  248 6  0.176429      0.661547      2.643648E-03  4.424056E-22  2.643648E-03  2.875651E-03 
  249 6  0.177143      0.998991      2.635260E-03  4.709016E-22  2.635260E-03  2.877147E-03 
  250 6  0.177857      0.718108      2.626898E-03  2.382625E-22  2.626898E-03  2.872784E-03 
    1 6   0.00000      1.219512E-02  5.795646E-03  4.285088E-05  5.838497E-03  3.325838E-03 
    2 6  7.142857E-04  1.246127E-02  5.777257E-03  4.375514E-05  5.821012E-03  3.325838E-03 
    3 6  1.428571E-03  1.327673E-02  5.758927E-03  4.651972E-05  5.805446E-03  3.325839E-03 
    4 6  2.142857E-03  1.469242E-02  5.740654E-03  5.129858E-05  5.791953E-03  5.276819E-03 
    5 6  2.857143E-03  1.679293E-02  5.722440E-03  5.834320E-05  5.780783E-03  1.522413E-02 
    6 6  3.571429E-03  1.969588E-02  5.704283E-03  6.799510E-05  5.772278E-03  1.535157E-02 
    7 6  4.285714E-03  2.355112E-02  5.686184E-03  8.067492E-05  5.766859E-03  1.437874E-02 
    8 6  5.000000E-03  2.853945E-02  5.668143E-03  9.686871E-05  5.765012E-03  1.260738E-02 
    9 6  5.714286E-03  3.487078E-02  5.650159E-03  1.171108E-04  5.767269E-03  1.083810E-02 
   10 6  6.428571E-03  4.278170E-02  5.632231E-03  1.419635E-04  5.774194E-03  9.839761E-03 
   11 6  7.142857E-03  5.253216E-02  5.614361E-03  1.719943E-04  5.786355E-03  9.586014E-03 
   12 6  7.857143E-03  6.440113E-02  5.596547E-03  2.077487E-04  5.804296E-03  9.814012E-03 
   13 6  8.571428E-03  7.868115E-02  5.578790E-03  2.497227E-04  5.828512E-03  9.853277E-03 
   14 6  9.285714E-03  9.567149E-02  5.561089E-03  2.983312E-04  5.859420E-03  1.002011E-02 
   15 6  1.000000E-02  0.115670      5.543444E-03  3.538754E-04  5.897320E-03  1.001258E-02 
   16 6  1.071429E-02  0.138961      5.525855E-03  4.165107E-04  5.942366E-03  1.018660E-02 
   17 6  1.142857E-02  0.165808      5.508323E-03  4.862127E-04  5.994536E-03  1.018723E-02 
   18 6  1.214286E-02  0.196435      5.490845E-03  5.627478E-04  6.053593E-03  1.031257E-02 
   19 6  1.285714E-02  0.231014      5.473424E-03  6.456437E-04  6.119067E-03  1.032910E-02 
   20 6  1.357143E-02  0.269646      5.456057E-03  7.341675E-04  6.190225E-03  1.026891E-02 
   21 6  1.428571E-02  0.312344      5.438745E-03  8.273079E-04  6.266053E-03  1.015797E-02 
   22 6  1.500000E-02  0.359013      5.421489E-03  9.237685E-04  6.345258E-03  9.989124E-03 
   23 6  1.571429E-02  0.409429      5.404287E-03  1.021969E-03  6.426257E-03  9.768906E-03 
   24 6  1.642857E-02  0.463223      5.387140E-03  1.120059E-03  6.507200E-03  9.583383E-03 
   25 6  1.714286E-02  0.519859      5.370047E-03  1.215947E-03  6.585995E-03  9.212489E-03 
   26 6  1.785714E-02  0.578623      5.353009E-03  1.307341E-03  6.660350E-03  8.782481E-03 
   27 6  1.857143E-02  0.638608      5.336025E-03  1.391804E-03  6.727829E-03  8.268449E-03 
   28 6  1.928571E-02  0.698713      5.319094E-03  1.466830E-03  6.785924E-03  7.666930E-03 
   29 6  2.000000E-02  0.757645      5.302217E-03  1.529926E-03  6.832143E-03  6.978370E-03 
   30 6  2.071428E-02  0.813932      5.285394E-03  1.578709E-03  6.864103E-03  6.378892E-03 
   31 6  2.142857E-02  0.865943      5.268624E-03  1.611014E-03  6.879637E-03  5.764592E-03 
   32 6  2.214286E-02  0.911930      5.251907E-03  1.625000E-03  6.876908E-03  5.303545E-03 
   33 6  2.285714E-02  0.950074      5.235244E-03  1.619266E-03  6.854509E-03  4.910144E-03 
   34 6  2.357143E-02  0.978554      5.218633E-03  1.592944E-03  6.811576E-03  4.749198E-03 
   35 6  2.428572E-02  0.995625      5.202075E-03  1.545798E-03  6.747872E-03  4.771806E-03 
   36 6  2.500000E-02  0.999711      5.185569E-03  1.478287E-03  6.663856E-03  4.945110E-03 
   37 6  2.571429E-02  0.989509      5.169116E-03  1.391611E-03  6.560727E-03  5.198251E-03 
   38 6  2.642857E-02  0.964104      5.152715E-03  1.287721E-03  6.440436E-03  5.519306E-03 
   39 6  2.714286E-02  0.923076      5.136366E-03  1.169289E-03  6.305655E-03  5.790988E-03 
   40 6  2.785714E-02  0.866615      5.120069E-03  1.039641E-03  6.159709E-03  5.973172E-03 
   41 6  2.857143E-02  0.795612      5.103824E-03  9.026463E-04  6.006470E-03  6.076809E-03 
   42 6  2.928571E-02  0.711737      5.087630E-03  7.625716E-04  5.850201E-03  6.058884E-03 
   43 6  3.000000E-02  0.617470      5.071487E-03  6.238908E-04  5.695378E-03  5.889496E-03 
   44 6  3.071429E-02  0.516106      5.055396E-03  4.910768E-04  5.546473E-03  5.576647E-03 
   45 6  3.142857E-02  0.411696      5.039356E-03  3.683761E-04  5.407732E-03  5.242495E-03 
   46 6  3.214286E-02  0.308928      5.023366E-03  2.595752E-04  5.282941E-03  4.922098E-03 
   47 6  3.285714E-02  0.212949      5.007428E-03  1.677870E-04  5.175215E-03  4.674776E-03 
   48 6  3.357143E-02  0.129111      4.991540E-03  9.525979E-05  5.086800E-03  4.513962E-03 
   49 6  3.428571E-02  6.266779E-02  4.975703E-03  4.323538E-05  5.018938E-03  4.515757E-03 
   50 6  3.500000E-02  1.841039E-02  4.959915E-03  1.186024E-05  4.971776E-03  4.671774E-03 
   51 6  3.571429E-02  2.813517E-04  4.944178E-03  1.690060E-07  4.944347E-03  4.893007E-03 
